x-axis,F1
Hertz,dBV
+357.0000E+03,+4.00000E+00
+357.5000E+03,+3.88281E+00
+358.0000E+03,+3.76563E+00
+358.5000E+03,+3.64844E+00
+359.0000E+03,+3.49219E+00
+359.5000E+03,+3.37500E+00
+360.0000E+03,+3.25781E+00
+360.5000E+03,+3.10156E+00
+361.0000E+03,+2.98438E+00
+361.5000E+03,+2.86719E+00
+362.0000E+03,+2.71094E+00
+362.5000E+03,+2.59375E+00
+363.0000E+03,+2.47656E+00
+363.5000E+03,+2.32031E+00
+364.0000E+03,+2.20313E+00
+364.5000E+03,+2.08594E+00
+365.0000E+03,+1.96875E+00
+365.5000E+03,+1.81250E+00
+366.0000E+03,+1.69531E+00
+366.5000E+03,+1.50000E+00
+367.0000E+03,+1.30469E+00
+367.5000E+03,+1.10938E+00
+368.0000E+03,+914.06E-03
+368.5000E+03,+679.69E-03
+369.0000E+03,+484.38E-03
+369.5000E+03,+289.06E-03
+370.0000E+03,+54.69E-03
+370.5000E+03,-140.63E-03
+371.0000E+03,-335.94E-03
+371.5000E+03,-570.31E-03
+372.0000E+03,-765.63E-03
+372.5000E+03,-960.94E-03
+373.0000E+03,-1.19531E+00
+373.5000E+03,-1.39063E+00
+374.0000E+03,-1.58594E+00
+374.5000E+03,-1.82031E+00
+375.0000E+03,-2.01563E+00
+375.5000E+03,-2.21094E+00
+376.0000E+03,-2.40625E+00
+376.5000E+03,-2.64063E+00
+377.0000E+03,-2.83594E+00
+377.5000E+03,-3.03125E+00
+378.0000E+03,-3.26563E+00
+378.5000E+03,-3.46094E+00
+379.0000E+03,-3.65625E+00
+379.5000E+03,-3.89063E+00
+380.0000E+03,-4.08594E+00
+380.5000E+03,-4.28125E+00
+381.0000E+03,-4.51563E+00
+381.5000E+03,-4.71094E+00
+382.0000E+03,-5.10156E+00
+382.5000E+03,-5.49219E+00
+383.0000E+03,-5.88281E+00
+383.5000E+03,-6.27344E+00
+384.0000E+03,-6.66406E+00
+384.5000E+03,-7.05469E+00
+385.0000E+03,-7.44531E+00
+385.5000E+03,-7.83594E+00
+386.0000E+03,-8.22656E+00
+386.5000E+03,-8.61719E+00
+387.0000E+03,-9.00781E+00
+387.5000E+03,-9.39844E+00
+388.0000E+03,-9.78906E+00
+388.5000E+03,-10.17969E+00
+389.0000E+03,-10.60938E+00
+389.5000E+03,-11.00000E+00
+390.0000E+03,-11.39063E+00
+390.5000E+03,-11.78125E+00
+391.0000E+03,-12.17188E+00
+391.5000E+03,-12.56250E+00
+392.0000E+03,-12.95313E+00
+392.5000E+03,-13.34375E+00
+393.0000E+03,-13.73438E+00
+393.5000E+03,-14.12500E+00
+394.0000E+03,-14.51563E+00
+394.5000E+03,-14.90625E+00
+395.0000E+03,-15.29688E+00
+395.5000E+03,-15.68750E+00
+396.0000E+03,-16.07813E+00
+396.5000E+03,-16.46875E+00
+397.0000E+03,-16.78125E+00
+397.5000E+03,-17.05469E+00
+398.0000E+03,-17.32813E+00
+398.5000E+03,-17.60156E+00
+399.0000E+03,-17.87500E+00
+399.5000E+03,-18.10938E+00
+400.0000E+03,-18.38281E+00
+400.5000E+03,-18.65625E+00
+401.0000E+03,-18.92969E+00
+401.5000E+03,-19.20313E+00
+402.0000E+03,-19.47656E+00
+402.5000E+03,-19.75000E+00
+403.0000E+03,-19.98438E+00
+403.5000E+03,-20.25781E+00
+404.0000E+03,-20.53125E+00
+404.5000E+03,-20.80469E+00
+405.0000E+03,-21.07813E+00
+405.5000E+03,-21.35156E+00
+406.0000E+03,-21.58594E+00
+406.5000E+03,-21.85938E+00
+407.0000E+03,-22.13281E+00
+407.5000E+03,-22.40625E+00
+408.0000E+03,-22.67969E+00
+408.5000E+03,-22.95313E+00
+409.0000E+03,-23.22656E+00
+409.5000E+03,-23.46094E+00
+410.0000E+03,-23.73438E+00
+410.5000E+03,-24.00781E+00
+411.0000E+03,-24.28125E+00
+411.5000E+03,-24.55469E+00
+412.0000E+03,-24.82813E+00
+412.5000E+03,-24.86719E+00
+413.0000E+03,-24.90625E+00
+413.5000E+03,-24.98438E+00
+414.0000E+03,-25.02344E+00
+414.5000E+03,-25.10156E+00
+415.0000E+03,-25.14063E+00
+415.5000E+03,-25.21875E+00
+416.0000E+03,-25.25781E+00
+416.5000E+03,-25.33594E+00
+417.0000E+03,-25.37500E+00
+417.5000E+03,-25.45313E+00
+418.0000E+03,-25.49219E+00
+418.5000E+03,-25.57031E+00
+419.0000E+03,-25.60938E+00
+419.5000E+03,-25.68750E+00
+420.0000E+03,-25.72656E+00
+420.5000E+03,-25.80469E+00
+421.0000E+03,-25.84375E+00
+421.5000E+03,-25.92188E+00
+422.0000E+03,-25.96094E+00
+422.5000E+03,-26.03906E+00
+423.0000E+03,-26.07813E+00
+423.5000E+03,-26.11719E+00
+424.0000E+03,-26.19531E+00
+424.5000E+03,-26.23438E+00
+425.0000E+03,-26.31250E+00
+425.5000E+03,-26.35156E+00
+426.0000E+03,-26.42969E+00
+426.5000E+03,-26.46875E+00
+427.0000E+03,-26.54688E+00
+427.5000E+03,-26.31250E+00
+428.0000E+03,-25.76563E+00
+428.5000E+03,-25.21875E+00
+429.0000E+03,-24.71094E+00
+429.5000E+03,-24.16406E+00
+430.0000E+03,-23.61719E+00
+430.5000E+03,-23.10938E+00
+431.0000E+03,-22.56250E+00
+431.5000E+03,-22.05469E+00
+432.0000E+03,-21.50781E+00
+432.5000E+03,-20.96094E+00
+433.0000E+03,-20.45313E+00
+433.5000E+03,-19.90625E+00
+434.0000E+03,-19.35938E+00
+434.5000E+03,-18.85156E+00
+435.0000E+03,-18.30469E+00
+435.5000E+03,-17.75781E+00
+436.0000E+03,-17.25000E+00
+436.5000E+03,-16.70313E+00
+437.0000E+03,-16.19531E+00
+437.5000E+03,-15.64844E+00
+438.0000E+03,-15.10156E+00
+438.5000E+03,-14.59375E+00
+439.0000E+03,-14.04688E+00
+439.5000E+03,-13.50000E+00
+440.0000E+03,-12.99219E+00
+440.5000E+03,-12.44531E+00
+441.0000E+03,-11.93750E+00
+441.5000E+03,-11.39063E+00
+442.0000E+03,-10.84375E+00
+442.5000E+03,-10.33594E+00
+443.0000E+03,-10.06250E+00
+443.5000E+03,-9.82813E+00
+444.0000E+03,-9.59375E+00
+444.5000E+03,-9.35938E+00
+445.0000E+03,-9.12500E+00
+445.5000E+03,-8.89063E+00
+446.0000E+03,-8.65625E+00
+446.5000E+03,-8.42188E+00
+447.0000E+03,-8.18750E+00
+447.5000E+03,-7.95313E+00
+448.0000E+03,-7.71875E+00
+448.5000E+03,-7.48438E+00
+449.0000E+03,-7.25000E+00
+449.5000E+03,-7.01563E+00
+450.0000E+03,-6.78125E+00
+450.5000E+03,-6.54688E+00
+451.0000E+03,-6.31250E+00
+451.5000E+03,-6.03906E+00
+452.0000E+03,-5.80469E+00
+452.5000E+03,-5.57031E+00
+453.0000E+03,-5.33594E+00
+453.5000E+03,-5.10156E+00
+454.0000E+03,-4.86719E+00
+454.5000E+03,-4.63281E+00
+455.0000E+03,-4.39844E+00
+455.5000E+03,-4.16406E+00
+456.0000E+03,-3.92969E+00
+456.5000E+03,-3.69531E+00
+457.0000E+03,-3.46094E+00
+457.5000E+03,-3.22656E+00
+458.0000E+03,-3.03125E+00
+458.5000E+03,-2.87500E+00
+459.0000E+03,-2.75781E+00
+459.5000E+03,-2.60156E+00
+460.0000E+03,-2.48438E+00
+460.5000E+03,-2.32813E+00
+461.0000E+03,-2.21094E+00
+461.5000E+03,-2.09375E+00
+462.0000E+03,-1.93750E+00
+462.5000E+03,-1.82031E+00
+463.0000E+03,-1.66406E+00
+463.5000E+03,-1.54688E+00
+464.0000E+03,-1.39063E+00
+464.5000E+03,-1.27344E+00
+465.0000E+03,-1.11719E+00
+465.5000E+03,-1.00000E+00
+466.0000E+03,-843.75E-03
+466.5000E+03,-726.56E-03
+467.0000E+03,-570.31E-03
+467.5000E+03,-453.13E-03
+468.0000E+03,-296.88E-03
+468.5000E+03,-179.69E-03
+469.0000E+03,-23.44E-03
+469.5000E+03,+93.75E-03
+470.0000E+03,+250.00E-03
+470.5000E+03,+367.19E-03
+471.0000E+03,+484.38E-03
+471.5000E+03,+640.63E-03
+472.0000E+03,+757.81E-03
+472.5000E+03,+914.06E-03
+473.0000E+03,+1.03125E+00
+473.5000E+03,+1.10938E+00
+474.0000E+03,+1.18750E+00
+474.5000E+03,+1.26563E+00
+475.0000E+03,+1.34375E+00
+475.5000E+03,+1.42188E+00
+476.0000E+03,+1.50000E+00
+476.5000E+03,+1.57813E+00
+477.0000E+03,+1.65625E+00
+477.5000E+03,+1.73438E+00
+478.0000E+03,+1.81250E+00
+478.5000E+03,+1.89063E+00
+479.0000E+03,+1.96875E+00
+479.5000E+03,+2.04688E+00
+480.0000E+03,+2.12500E+00
+480.5000E+03,+2.20313E+00
+481.0000E+03,+2.28125E+00
+481.5000E+03,+2.35938E+00
+482.0000E+03,+2.43750E+00
+482.5000E+03,+2.51563E+00
+483.0000E+03,+2.59375E+00
+483.5000E+03,+2.67188E+00
+484.0000E+03,+2.75000E+00
+484.5000E+03,+2.82813E+00
+485.0000E+03,+2.90625E+00
+485.5000E+03,+2.98438E+00
+486.0000E+03,+3.06250E+00
+486.5000E+03,+3.10156E+00
+487.0000E+03,+3.17969E+00
+487.5000E+03,+3.25781E+00
+488.0000E+03,+3.33594E+00
+488.5000E+03,+3.41406E+00
+489.0000E+03,+3.45313E+00
+489.5000E+03,+3.49219E+00
+490.0000E+03,+3.53125E+00
+490.5000E+03,+3.57031E+00
+491.0000E+03,+3.60938E+00
+491.5000E+03,+3.64844E+00
+492.0000E+03,+3.68750E+00
+492.5000E+03,+3.72656E+00
+493.0000E+03,+3.76563E+00
+493.5000E+03,+3.80469E+00
+494.0000E+03,+3.84375E+00
+494.5000E+03,+3.88281E+00
+495.0000E+03,+3.92188E+00
+495.5000E+03,+3.96094E+00
+496.0000E+03,+4.00000E+00
+496.5000E+03,+4.03906E+00
+497.0000E+03,+4.07813E+00
+497.5000E+03,+4.11719E+00
+498.0000E+03,+4.15625E+00
+498.5000E+03,+4.19531E+00
+499.0000E+03,+4.23438E+00
+499.5000E+03,+4.27344E+00
+500.0000E+03,+4.31250E+00
+500.5000E+03,+4.35156E+00
+501.0000E+03,+4.39063E+00
+501.5000E+03,+4.42969E+00
+502.0000E+03,+4.46875E+00
+502.5000E+03,+4.50781E+00
+503.0000E+03,+4.54688E+00
+503.5000E+03,+4.58594E+00
+504.0000E+03,+4.62500E+00
+504.5000E+03,+4.62500E+00
+505.0000E+03,+4.62500E+00
+505.5000E+03,+4.62500E+00
+506.0000E+03,+4.62500E+00
+506.5000E+03,+4.62500E+00
+507.0000E+03,+4.62500E+00
+507.5000E+03,+4.66406E+00
+508.0000E+03,+4.66406E+00
+508.5000E+03,+4.66406E+00
+509.0000E+03,+4.66406E+00
+509.5000E+03,+4.66406E+00
+510.0000E+03,+4.66406E+00
+510.5000E+03,+4.66406E+00
+511.0000E+03,+4.66406E+00
+511.5000E+03,+4.70313E+00
+512.0000E+03,+4.70313E+00
+512.5000E+03,+4.70313E+00
+513.0000E+03,+4.70313E+00
+513.5000E+03,+4.70313E+00
+514.0000E+03,+4.70313E+00
+514.5000E+03,+4.70313E+00
+515.0000E+03,+4.74219E+00
+515.5000E+03,+4.74219E+00
+516.0000E+03,+4.74219E+00
+516.5000E+03,+4.74219E+00
+517.0000E+03,+4.74219E+00
+517.5000E+03,+4.74219E+00
+518.0000E+03,+4.74219E+00
+518.5000E+03,+4.74219E+00
+519.0000E+03,+4.74219E+00
+519.5000E+03,+4.74219E+00
+520.0000E+03,+4.70313E+00
+520.5000E+03,+4.66406E+00
+521.0000E+03,+4.66406E+00
+521.5000E+03,+4.62500E+00
+522.0000E+03,+4.58594E+00
+522.5000E+03,+4.58594E+00
+523.0000E+03,+4.54688E+00
+523.5000E+03,+4.50781E+00
+524.0000E+03,+4.50781E+00
+524.5000E+03,+4.46875E+00
+525.0000E+03,+4.42969E+00
+525.5000E+03,+4.42969E+00
+526.0000E+03,+4.39063E+00
+526.5000E+03,+4.35156E+00
+527.0000E+03,+4.35156E+00
+527.5000E+03,+4.31250E+00
+528.0000E+03,+4.27344E+00
+528.5000E+03,+4.27344E+00
+529.0000E+03,+4.23438E+00
+529.5000E+03,+4.19531E+00
+530.0000E+03,+4.19531E+00
+530.5000E+03,+4.15625E+00
+531.0000E+03,+4.15625E+00
+531.5000E+03,+4.11719E+00
+532.0000E+03,+4.07813E+00
+532.5000E+03,+4.07813E+00
+533.0000E+03,+4.03906E+00
+533.5000E+03,+4.00000E+00
+534.0000E+03,+4.00000E+00
+534.5000E+03,+3.92188E+00
+535.0000E+03,+3.88281E+00
+535.5000E+03,+3.80469E+00
+536.0000E+03,+3.72656E+00
+536.5000E+03,+3.68750E+00
+537.0000E+03,+3.60938E+00
+537.5000E+03,+3.57031E+00
+538.0000E+03,+3.49219E+00
+538.5000E+03,+3.45313E+00
+539.0000E+03,+3.37500E+00
+539.5000E+03,+3.29688E+00
+540.0000E+03,+3.25781E+00
+540.5000E+03,+3.17969E+00
+541.0000E+03,+3.14063E+00
+541.5000E+03,+3.06250E+00
+542.0000E+03,+3.02344E+00
+542.5000E+03,+2.94531E+00
+543.0000E+03,+2.86719E+00
+543.5000E+03,+2.82813E+00
+544.0000E+03,+2.75000E+00
+544.5000E+03,+2.71094E+00
+545.0000E+03,+2.63281E+00
+545.5000E+03,+2.59375E+00
+546.0000E+03,+2.51563E+00
+546.5000E+03,+2.43750E+00
+547.0000E+03,+2.39844E+00
+547.5000E+03,+2.32031E+00
+548.0000E+03,+2.28125E+00
+548.5000E+03,+2.20313E+00
+549.0000E+03,+2.12500E+00
+549.5000E+03,+2.08594E+00
+550.0000E+03,+1.96875E+00
+550.5000E+03,+1.85156E+00
+551.0000E+03,+1.77344E+00
+551.5000E+03,+1.65625E+00
+552.0000E+03,+1.53906E+00
+552.5000E+03,+1.46094E+00
+553.0000E+03,+1.34375E+00
+553.5000E+03,+1.26563E+00
+554.0000E+03,+1.14844E+00
+554.5000E+03,+1.03125E+00
+555.0000E+03,+953.13E-03
+555.5000E+03,+835.94E-03
+556.0000E+03,+718.75E-03
+556.5000E+03,+640.63E-03
+557.0000E+03,+523.44E-03
+557.5000E+03,+445.31E-03
+558.0000E+03,+328.13E-03
+558.5000E+03,+210.94E-03
+559.0000E+03,+132.81E-03
+559.5000E+03,+15.63E-03
+560.0000E+03,-101.56E-03
+560.5000E+03,-179.69E-03
+561.0000E+03,-296.88E-03
+561.5000E+03,-375.00E-03
+562.0000E+03,-492.19E-03
+562.5000E+03,-609.38E-03
+563.0000E+03,-687.50E-03
+563.5000E+03,-804.69E-03
+564.0000E+03,-882.81E-03
+564.5000E+03,-1.00000E+00
+565.0000E+03,-1.15625E+00
+565.5000E+03,-1.31250E+00
+566.0000E+03,-1.50781E+00
+566.5000E+03,-1.66406E+00
+567.0000E+03,-1.82031E+00
+567.5000E+03,-1.97656E+00
+568.0000E+03,-2.13281E+00
+568.5000E+03,-2.32813E+00
+569.0000E+03,-2.48438E+00
+569.5000E+03,-2.64063E+00
+570.0000E+03,-2.79688E+00
+570.5000E+03,-2.99219E+00
+571.0000E+03,-3.14844E+00
+571.5000E+03,-3.30469E+00
+572.0000E+03,-3.46094E+00
+572.5000E+03,-3.61719E+00
+573.0000E+03,-3.81250E+00
+573.5000E+03,-3.96875E+00
+574.0000E+03,-4.12500E+00
+574.5000E+03,-4.28125E+00
+575.0000E+03,-4.47656E+00
+575.5000E+03,-4.63281E+00
+576.0000E+03,-4.78906E+00
+576.5000E+03,-4.94531E+00
+577.0000E+03,-5.14063E+00
+577.5000E+03,-5.29688E+00
+578.0000E+03,-5.45313E+00
+578.5000E+03,-5.60938E+00
+579.0000E+03,-5.76563E+00
+579.5000E+03,-5.96094E+00
+580.0000E+03,-6.15625E+00
+580.5000E+03,-6.42969E+00
+581.0000E+03,-6.70313E+00
+581.5000E+03,-6.97656E+00
+582.0000E+03,-7.25000E+00
+582.5000E+03,-7.52344E+00
+583.0000E+03,-7.79688E+00
+583.5000E+03,-8.07031E+00
+584.0000E+03,-8.34375E+00
+584.5000E+03,-8.61719E+00
+585.0000E+03,-8.89063E+00
+585.5000E+03,-9.16406E+00
+586.0000E+03,-9.43750E+00
+586.5000E+03,-9.71094E+00
+587.0000E+03,-9.98438E+00
+587.5000E+03,-10.25781E+00
+588.0000E+03,-10.49219E+00
+588.5000E+03,-10.76563E+00
+589.0000E+03,-11.03906E+00
+589.5000E+03,-11.31250E+00
+590.0000E+03,-11.58594E+00
+590.5000E+03,-11.85938E+00
+591.0000E+03,-12.13281E+00
+591.5000E+03,-12.40625E+00
+592.0000E+03,-12.67969E+00
+592.5000E+03,-12.95313E+00
+593.0000E+03,-13.22656E+00
+593.5000E+03,-13.50000E+00
+594.0000E+03,-13.77344E+00
+594.5000E+03,-14.04688E+00
+595.0000E+03,-14.32031E+00
+595.5000E+03,-14.75000E+00
+596.0000E+03,-15.17969E+00
+596.5000E+03,-15.64844E+00
+597.0000E+03,-16.11719E+00
+597.5000E+03,-16.54688E+00
+598.0000E+03,-17.01563E+00
+598.5000E+03,-17.44531E+00
+599.0000E+03,-17.91406E+00
+599.5000E+03,-18.34375E+00
+600.0000E+03,-18.81250E+00
+600.5000E+03,-19.28125E+00
+601.0000E+03,-19.71094E+00
+601.5000E+03,-20.17969E+00
+602.0000E+03,-20.60938E+00
+602.5000E+03,-21.07813E+00
+603.0000E+03,-21.50781E+00
+603.5000E+03,-21.97656E+00
+604.0000E+03,-22.44531E+00
+604.5000E+03,-22.87500E+00
+605.0000E+03,-23.34375E+00
+605.5000E+03,-23.77344E+00
+606.0000E+03,-24.24219E+00
+606.5000E+03,-24.67188E+00
+607.0000E+03,-25.14063E+00
+607.5000E+03,-25.60938E+00
+608.0000E+03,-26.03906E+00
+608.5000E+03,-26.50781E+00
+609.0000E+03,-26.93750E+00
+609.5000E+03,-27.40625E+00
+610.0000E+03,-27.83594E+00
+610.5000E+03,-28.14844E+00
+611.0000E+03,-28.14844E+00
+611.5000E+03,-28.14844E+00
+612.0000E+03,-28.14844E+00
+612.5000E+03,-28.14844E+00
+613.0000E+03,-28.14844E+00
+613.5000E+03,-28.14844E+00
+614.0000E+03,-28.14844E+00
+614.5000E+03,-28.14844E+00
+615.0000E+03,-28.14844E+00
+615.5000E+03,-28.10938E+00
+616.0000E+03,-28.10938E+00
+616.5000E+03,-28.10938E+00
+617.0000E+03,-28.10938E+00
+617.5000E+03,-28.10938E+00
+618.0000E+03,-28.10938E+00
+618.5000E+03,-28.10938E+00
+619.0000E+03,-28.10938E+00
+619.5000E+03,-28.10938E+00
+620.0000E+03,-28.10938E+00
+620.5000E+03,-28.10938E+00
+621.0000E+03,-28.07031E+00
+621.5000E+03,-28.07031E+00
+622.0000E+03,-28.07031E+00
+622.5000E+03,-28.07031E+00
+623.0000E+03,-28.07031E+00
+623.5000E+03,-28.07031E+00
+624.0000E+03,-28.07031E+00
+624.5000E+03,-28.07031E+00
+625.0000E+03,-28.07031E+00
+625.5000E+03,-28.07031E+00
+626.0000E+03,-27.83594E+00
+626.5000E+03,-27.52344E+00
+627.0000E+03,-27.21094E+00
+627.5000E+03,-26.93750E+00
+628.0000E+03,-26.62500E+00
+628.5000E+03,-26.35156E+00
+629.0000E+03,-26.03906E+00
+629.5000E+03,-25.72656E+00
+630.0000E+03,-25.45313E+00
+630.5000E+03,-25.14063E+00
+631.0000E+03,-24.86719E+00
+631.5000E+03,-24.55469E+00
+632.0000E+03,-24.24219E+00
+632.5000E+03,-23.96875E+00
+633.0000E+03,-23.65625E+00
+633.5000E+03,-23.38281E+00
+634.0000E+03,-23.07031E+00
+634.5000E+03,-22.75781E+00
+635.0000E+03,-22.48438E+00
+635.5000E+03,-22.17188E+00
+636.0000E+03,-21.89844E+00
+636.5000E+03,-21.58594E+00
+637.0000E+03,-21.27344E+00
+637.5000E+03,-21.00000E+00
+638.0000E+03,-20.68750E+00
+638.5000E+03,-20.41406E+00
+639.0000E+03,-20.10156E+00
+639.5000E+03,-19.78906E+00
+640.0000E+03,-19.51563E+00
+640.5000E+03,-19.20313E+00
+641.0000E+03,-18.89063E+00
+641.5000E+03,-18.57813E+00
+642.0000E+03,-18.26563E+00
+642.5000E+03,-17.95313E+00
+643.0000E+03,-17.64063E+00
+643.5000E+03,-17.32813E+00
+644.0000E+03,-17.01563E+00
+644.5000E+03,-16.70313E+00
+645.0000E+03,-16.39063E+00
+645.5000E+03,-16.07813E+00
+646.0000E+03,-15.72656E+00
+646.5000E+03,-15.41406E+00
+647.0000E+03,-15.10156E+00
+647.5000E+03,-14.78906E+00
+648.0000E+03,-14.47656E+00
+648.5000E+03,-14.16406E+00
+649.0000E+03,-13.85156E+00
+649.5000E+03,-13.53906E+00
+650.0000E+03,-13.22656E+00
+650.5000E+03,-12.91406E+00
+651.0000E+03,-12.60156E+00
+651.5000E+03,-12.25000E+00
+652.0000E+03,-11.93750E+00
+652.5000E+03,-11.62500E+00
+653.0000E+03,-11.31250E+00
+653.5000E+03,-11.00000E+00
+654.0000E+03,-10.68750E+00
+654.5000E+03,-10.37500E+00
+655.0000E+03,-10.06250E+00
+655.5000E+03,-9.75000E+00
+656.0000E+03,-9.43750E+00
+656.5000E+03,-9.20313E+00
+657.0000E+03,-9.04688E+00
+657.5000E+03,-8.89063E+00
+658.0000E+03,-8.69531E+00
+658.5000E+03,-8.53906E+00
+659.0000E+03,-8.38281E+00
+659.5000E+03,-8.18750E+00
+660.0000E+03,-8.03125E+00
+660.5000E+03,-7.87500E+00
+661.0000E+03,-7.67969E+00
+661.5000E+03,-7.52344E+00
+662.0000E+03,-7.36719E+00
+662.5000E+03,-7.17188E+00
+663.0000E+03,-7.01563E+00
+663.5000E+03,-6.85938E+00
+664.0000E+03,-6.66406E+00
+664.5000E+03,-6.50781E+00
+665.0000E+03,-6.35156E+00
+665.5000E+03,-6.15625E+00
+666.0000E+03,-6.00000E+00
+666.5000E+03,-5.84375E+00
+667.0000E+03,-5.64844E+00
+667.5000E+03,-5.49219E+00
+668.0000E+03,-5.33594E+00
+668.5000E+03,-5.14063E+00
+669.0000E+03,-4.98438E+00
+669.5000E+03,-4.82813E+00
+670.0000E+03,-4.63281E+00
+670.5000E+03,-4.47656E+00
+671.0000E+03,-4.32031E+00
+671.5000E+03,-4.16406E+00
+672.0000E+03,-4.04688E+00
+672.5000E+03,-3.96875E+00
+673.0000E+03,-3.85156E+00
+673.5000E+03,-3.73438E+00
+674.0000E+03,-3.65625E+00
+674.5000E+03,-3.53906E+00
+675.0000E+03,-3.46094E+00
+675.5000E+03,-3.34375E+00
+676.0000E+03,-3.22656E+00
+676.5000E+03,-3.14844E+00
+677.0000E+03,-3.03125E+00
+677.5000E+03,-2.91406E+00
+678.0000E+03,-2.83594E+00
+678.5000E+03,-2.71875E+00
+679.0000E+03,-2.64063E+00
+679.5000E+03,-2.52344E+00
+680.0000E+03,-2.40625E+00
+680.5000E+03,-2.32813E+00
+681.0000E+03,-2.21094E+00
+681.5000E+03,-2.09375E+00
+682.0000E+03,-2.01563E+00
+682.5000E+03,-1.89844E+00
+683.0000E+03,-1.82031E+00
+683.5000E+03,-1.70313E+00
+684.0000E+03,-1.58594E+00
+684.5000E+03,-1.50781E+00
+685.0000E+03,-1.39063E+00
+685.5000E+03,-1.31250E+00
+686.0000E+03,-1.19531E+00
+686.5000E+03,-1.07813E+00
+687.0000E+03,-1.00000E+00
+687.5000E+03,-960.94E-03
+688.0000E+03,-921.88E-03
+688.5000E+03,-843.75E-03
+689.0000E+03,-804.69E-03
+689.5000E+03,-726.56E-03
+690.0000E+03,-687.50E-03
+690.5000E+03,-609.38E-03
+691.0000E+03,-570.31E-03
+691.5000E+03,-531.25E-03
+692.0000E+03,-453.13E-03
+692.5000E+03,-414.06E-03
+693.0000E+03,-335.94E-03
+693.5000E+03,-296.88E-03
+694.0000E+03,-218.75E-03
+694.5000E+03,-179.69E-03
+695.0000E+03,-101.56E-03
+695.5000E+03,-62.50E-03
+696.0000E+03,-23.44E-03
+696.5000E+03,+54.69E-03
+697.0000E+03,+93.75E-03
+697.5000E+03,+171.88E-03
+698.0000E+03,+210.94E-03
+698.5000E+03,+289.06E-03
+699.0000E+03,+328.13E-03
+699.5000E+03,+406.25E-03
+700.0000E+03,+445.31E-03
+700.5000E+03,+484.38E-03
+701.0000E+03,+562.50E-03
+701.5000E+03,+601.56E-03
+702.0000E+03,+679.69E-03
+702.5000E+03,+679.69E-03
+703.0000E+03,+718.75E-03
+703.5000E+03,+718.75E-03
+704.0000E+03,+757.81E-03
+704.5000E+03,+757.81E-03
+705.0000E+03,+796.88E-03
+705.5000E+03,+835.94E-03
+706.0000E+03,+835.94E-03
+706.5000E+03,+875.00E-03
+707.0000E+03,+875.00E-03
+707.5000E+03,+914.06E-03
+708.0000E+03,+914.06E-03
+708.5000E+03,+953.13E-03
+709.0000E+03,+953.13E-03
+709.5000E+03,+992.19E-03
+710.0000E+03,+1.03125E+00
+710.5000E+03,+1.03125E+00
+711.0000E+03,+1.07031E+00
+711.5000E+03,+1.07031E+00
+712.0000E+03,+1.10938E+00
+712.5000E+03,+1.10938E+00
+713.0000E+03,+1.14844E+00
+713.5000E+03,+1.14844E+00
+714.0000E+03,+1.18750E+00
+714.5000E+03,+1.22656E+00
+715.0000E+03,+1.22656E+00
+715.5000E+03,+1.26563E+00
+716.0000E+03,+1.26563E+00
+716.5000E+03,+1.30469E+00
+717.0000E+03,+1.30469E+00
+717.5000E+03,+1.30469E+00
+718.0000E+03,+1.30469E+00
+718.5000E+03,+1.30469E+00
+719.0000E+03,+1.30469E+00
+719.5000E+03,+1.26563E+00
+720.0000E+03,+1.26563E+00
+720.5000E+03,+1.26563E+00
+721.0000E+03,+1.22656E+00
+721.5000E+03,+1.22656E+00
+722.0000E+03,+1.22656E+00
+722.5000E+03,+1.22656E+00
+723.0000E+03,+1.18750E+00
+723.5000E+03,+1.18750E+00
+724.0000E+03,+1.18750E+00
+724.5000E+03,+1.18750E+00
+725.0000E+03,+1.14844E+00
+725.5000E+03,+1.14844E+00
+726.0000E+03,+1.14844E+00
+726.5000E+03,+1.14844E+00
+727.0000E+03,+1.10938E+00
+727.5000E+03,+1.10938E+00
+728.0000E+03,+1.10938E+00
+728.5000E+03,+1.10938E+00
+729.0000E+03,+1.07031E+00
+729.5000E+03,+1.07031E+00
+730.0000E+03,+1.07031E+00
+730.5000E+03,+1.07031E+00
+731.0000E+03,+1.03125E+00
+731.5000E+03,+1.03125E+00
+732.0000E+03,+1.03125E+00
+732.5000E+03,+992.19E-03
+733.0000E+03,+953.13E-03
+733.5000E+03,+914.06E-03
+734.0000E+03,+875.00E-03
+734.5000E+03,+835.94E-03
+735.0000E+03,+796.88E-03
+735.5000E+03,+757.81E-03
+736.0000E+03,+718.75E-03
+736.5000E+03,+679.69E-03
+737.0000E+03,+640.63E-03
+737.5000E+03,+601.56E-03
+738.0000E+03,+523.44E-03
+738.5000E+03,+484.38E-03
+739.0000E+03,+445.31E-03
+739.5000E+03,+406.25E-03
+740.0000E+03,+367.19E-03
+740.5000E+03,+328.13E-03
+741.0000E+03,+289.06E-03
+741.5000E+03,+250.00E-03
+742.0000E+03,+210.94E-03
+742.5000E+03,+171.88E-03
+743.0000E+03,+132.81E-03
+743.5000E+03,+93.75E-03
+744.0000E+03,+15.63E-03
+744.5000E+03,-23.44E-03
+745.0000E+03,-62.50E-03
+745.5000E+03,-101.56E-03
+746.0000E+03,-140.63E-03
+746.5000E+03,-179.69E-03
+747.0000E+03,-218.75E-03
+747.5000E+03,-257.81E-03
+748.0000E+03,-335.94E-03
